"Type_MRG_PA","gmw1996_ha","gmw2016_ha","gmw2020_ha","max_extent_ha","loss_since1996_ha","gain_f2016t2020_ha"
"Lagoon_20260_8758_NA",170.671914309423,164.906966161606,167.549251138224,176.737862842635,9.18861170441031,1.26112114600539
"Lagoon_20261_8492_NA",218.453368218975,193.7197814882,182.706906800183,220.981646401561,38.2747396013778,0.0601806142985821
"Lagoon_20262_8492_NA",0.000950267709302716,0.000950267709302716,0.000950267709302716,0.000950267709302716,0,0
"Lagoon_20263_8492_NA",287.844854828144,266.771294346516,268.401557233671,294.306886999043,25.9053297653729,1.08689207611587
"Lagoon_20264_8483_NA",37.3573785761454,36.4477440692472,36.5690330084923,38.327738773142,1.75870576464968,0.303211444693804
"Lagoon_20265_8483_NA",315.425608352978,322.601676444515,327.384281497763,334.027378835037,6.64309733727401,6.35503100040406
"Lagoon_20266_8483_NA",482.759697142154,476.296785744968,481.551949053919,506.863038813348,25.3110897594291,7.24854726729993
"Lagoon_20267_8483_NA",162.370072101007,162.973681927027,163.275485192695,163.940117446299,0.664632253603116,0.120721565270424
"Lagoon_20268_8322_NA",1196.79931134228,1173.11324045813,1184.11051873879,1214.50499230445,30.3944735656676,1.26890646935105
"Lagoon_20269_8322_NA",166.168816170461,138.272980908044,145.803883477166,179.30473591659,33.5008524394236,7.22998992901617
"Lagoon_20270_8322_NA",13.266423213458,11.9707886037859,11.4619012676289,14.4512399385785,2.98933867094962,0.436669721140433
"Lagoon_20271_8322_NA",16.9898675282475,16.9282713181119,16.7458516135873,16.99012017534,0.244268561752712,0
"Lagoon_20272_8322_NA",1106.13890460245,991.166061512687,1020.44883615449,1150.4333507551,129.984514600604,19.8025996871149
"Lagoon_20273_8322_NA",240.101110341688,219.556002200741,227.977053727709,243.328281591445,15.3512278637361,1.49319809910059
"Lagoon_20274_8322_NA",164.394343449909,151.684361395131,157.293464516583,172.809003671684,15.5155391551008,0.716056800061464
"Lagoon_20275_8322_NA",53.6281968579443,39.4925070826269,42.9470637365862,58.3184852186961,15.3714214821099,0.773842946827412
"Lagoon_20276_8322_NA",378.329232487534,342.558559778943,349.885590149846,398.099387607488,48.2137974576414,0.770452135673165
"Lagoon_20277_8322_NA",983.143216586629,897.372404904246,953.006792247839,1069.32794185617,116.321149608332,34.7572931262627
"Lagoon_20278_8322_NA",168.707038811089,161.310188112068,165.275035651408,179.537276708645,14.262241057237,5.56257066624482
"Lagoon_20279_8492_NA",227.128707709,219.71374828929,219.227521467731,229.195337712644,9.96781624491373,0.60778347812891
